id,price
1221,3303
1222,792
1223,5631
1224,572
1225,844
1226,622
1227,9243
1228,589
1229,11102
1230,1815
1231,8923
1232,1122
1233,2968
1234,684
1235,1746
1236,2106
1237,855
1238,10636
1239,612
1240,6097
1241,13369
1242,13646
1243,689
1244,2829
1245,1694
1246,1114
1247,2072
1248,3381
1249,12308
1250,4666
1251,839
1252,873
1253,765
1254,2362
1255,732
1256,596
1257,857
1258,17987
1259,1664
1260,1244
1261,916
1262,9471
1263,524
1264,1087
1265,12725
1266,1629
1267,3046
1268,574
1269,1569
1270,4256
1271,1815
1272,7950
1273,6969
1274,4914
1275,2482
1276,4742
1277,874
1278,645
1279,7965
1280,11062
1281,1002
1282,710
1283,11616
1284,1174
1285,1111
1286,571
1287,901
1288,4825
1289,804
1290,10920
1291,984
1292,802
1293,2351
1294,1107
1295,914
1296,2110
1297,1221
1298,1073
1299,7324
1300,2576
1301,2473
1302,1207
1303,597
1304,1193
1305,14968
1306,4126
1307,3861
1308,656
1309,2082
1310,2131
1311,1041
1312,2878
1313,844
1314,3823
1315,472
1316,15505
1317,895
1318,6750
1319,3548
1320,2264
1321,2230
1322,5241
1323,10537
1324,4260
1325,594
1326,561
1327,9909
1328,5701
1329,5238
1330,8489
1331,6704
1332,6980
1333,5358
1334,738
1335,5634
1336,2901
1337,765
1338,1848
1339,2025
1340,14801
1341,847
1342,2289
1343,5497
1344,710
1345,5620
1346,3048
1347,1816
1348,13326
1349,9574
1350,10923
1351,16407
1352,1415
1353,407
1354,2803
1355,810
1356,844
1357,1803
1358,505
1359,2289
1360,1008
1361,3002
1362,915
1363,9399
1364,1843
1365,2462
1366,492
1367,4525
1368,624
1369,752
1370,1069
1371,16146
1372,777
1373,3450
1374,2902
1375,1815
1376,1146
1377,1163
1378,5030
1379,12794
1380,1004
1381,1173
1382,1611
1383,968
1384,16512
1385,12286
1386,526
1387,12641
1388,489
1389,5257
1390,687
1391,4315
1392,11526
1393,2300
1394,6788
1395,5557
1396,4014
1397,1667
1398,6335
1399,14220
1400,2879
1401,1316
1402,4613
1403,2907
1404,1644
1405,716
1406,5131
1407,828
1408,804
1409,2961
1410,5104
1411,538
1412,7306
1413,1151
1414,1709
1415,2614
1416,1815
1417,4641
1418,2352
1419,625
1420,6485
1421,945
1422,863
1423,4769
1424,11971
1425,2799
1426,431
1427,844
1428,3469
1429,3502
1430,1331
1431,3692
1432,3766
1433,3246
1434,6399
1435,5169
1436,1987
1437,2770
1438,4092
1439,577
1440,1881
1441,766
1442,1125
1443,7273
1444,1643
1445,3690
1446,3795
1447,1063
1448,8437
1449,772
1450,2553
1451,6129
1452,17057
1453,7832
1454,791
1455,2468
1456,3675
1457,810
1458,9936
1459,798
1460,942
1461,844
1462,810
1463,720
1464,899
1465,4885
1466,2355
1467,2444
1468,1327
1469,4531
1470,2826
1471,477
1472,12825
1473,11302
1474,3975
1475,4321
1476,727
1477,2496
1478,1743
1479,13212
1480,9256
1481,6115
1482,1170
1483,819
1484,5778
1485,576
1486,11352
1487,552
1488,575
1489,4902
1490,579
1491,3975
1492,1274
1493,13671
1494,2367
1495,863
1496,1674
1497,838
1498,8315
1499,1569
1500,708
1501,2872
1502,1929
1503,5595
1504,8868
1505,4909
1506,4477
1507,2015
1508,17436
1509,2272
1510,6426
1511,6150
1512,2215
1513,746
1514,1415
1515,5767
1516,1790
1517,16857
1518,3528
1519,470
1520,5005
1521,2307
1522,840
1523,655
1524,827
1525,5846
1526,7937
1527,720
1528,631
1529,898
1530,404
1531,614
1532,1023
1533,1709
1534,5145
1535,13574
1536,3053
1537,644
1538,1120
1539,802
1540,5390
1541,912
1542,4959
1543,842
1544,643
1545,17377
1546,12261
1547,3802
1548,12394
1549,10070
1550,5504
1551,1814
1552,3832
1553,658
1554,2591
1555,1286
1556,3454
1557,645
1558,4514
1559,2792
1560,1984
1561,2511
1562,6505
1563,9069
1564,3475
1565,6290
1566,8258
1567,5102
1568,7715
1569,11302
1570,625
1571,3951
1572,2560
1573,5456
1574,934
1575,3909
1576,7707
1577,5088
1578,2370
1579,10211
1580,969
1581,800
1582,552
1583,830
1584,2147
1585,765
1586,7272
1587,1439
1588,1605
1589,3497
1590,4566
1591,5752
1592,14247
1593,4619
1594,1040
1595,1687
1596,864
1597,770
1598,906
1599,5161
1600,5147
1601,743
1602,11973
1603,1588
1604,2169
1605,7266
1606,6368
1607,9802
1608,698
1609,2819
1610,17024
1611,465
1612,855
1613,2074
1614,7134
1615,465
1616,990
1617,2611
1618,601
1619,1983
1620,1035
1621,2961
1622,454
1623,4485
1624,3123
1625,8362
1626,5119
1627,1750
1628,4345
1629,6037
1630,1097
1631,575
1632,2985
1633,924
1634,828
1635,3946
1636,4192
1637,2651
1638,6754
1639,10134
1640,8299
1641,1334
1642,492
1643,874
1644,5197
1645,8629
1646,6425
1647,732
1648,2596
1649,714
1650,611
1651,863
1652,1805
1653,4325
1654,473
1655,1357
1656,3242
1657,7083
1658,2290
1659,11917
1660,2429
1661,1298
1662,1046
1663,442
1664,3296
1665,1153
1666,844
1667,653
1668,552
1669,3090
1670,545
1671,824
1672,505
1673,752
1674,526
1675,4872
1676,6355
1677,12985
1678,764
1679,663
1680,2337
1681,877
1682,4177
1683,6957
1684,2363
1685,526
1686,2224
1687,3312
1688,1778
1689,3975
1690,5229
1691,5101
1692,11230
1693,4588
1694,788
1695,1819
1696,2617
1697,2318
1698,616
1699,565
1700,447
1701,16492
1702,2755
1703,525
1704,3319
1705,15198
1706,10669
1707,12336
1708,2343
1709,4435
1710,743
1711,8580
1712,1753
1713,8861
1714,698
1715,7929
1716,14918
1717,4144
1718,853
1719,1146
1720,665
1721,1754
1722,3519
1723,3091
1724,1084
1725,566
1726,3780
1727,911
1728,779
1729,4399
1730,12053
1731,834
1732,727
1733,391
1734,11500
1735,4990
1736,6216
1737,3965
1738,3797
1739,13720
1740,15377
1741,11580
1742,3112
1743,7433
1744,1170
1745,13323
1746,8405
1747,4212
1748,3478
1749,869
1750,17724
1751,3538
1752,1640
1753,773
1754,2830
1755,13786
1756,1389
1757,2013
1758,1602
1759,1605
1760,2397
1761,2713
1762,2531
1763,1253
1764,14766
1765,961
1766,4956
1767,1629
1768,999
1769,990
1770,6944
1771,5241
1772,658
1773,608
1774,1758
1775,5621
1776,957
1777,1304
1778,1038
1779,774
1780,1247
1781,6552
1782,6354
1783,2394
1784,429
1785,728
1786,11888
1787,12467
1788,2027
1789,4924
1790,764
1791,1364
1792,4054
1793,9853
1794,683
1795,16941
1796,2263
1797,1052
1798,3743
1799,7589
1800,1760
1801,3372
1802,687
1803,2368
1804,889
1805,2331
1806,7813
1807,764
1808,805
1809,2562
1810,2490
1811,537
1812,947
1813,3195
1814,1077
1815,6737
1816,3895
1817,499
1818,3803
1819,828
1820,487
1821,10419
1822,4199
1823,1305
1824,5050
1825,10989
1826,7150
1827,700
1828,11769
1829,707
1830,1755
1831,2313
1832,6212
1833,4157
1834,541
1835,13811
1836,3643
1837,504
1838,4743
1839,4712
1840,963
1841,2090
1842,658
1843,1094
1844,5481
1845,765
1846,3660
1847,3624
1848,1012
1849,765
1850,911
1851,3669
1852,1597
1853,434
1854,2826
1855,3118
1856,10763
1857,3990
1858,394
1859,5669
1860,2847
1861,608
1862,1232
1863,11088
1864,658
1865,2907
1866,1178
1867,4269
1868,432
1869,7215
1870,4719
1871,1274
1872,4656
1873,8710
1874,3492
1875,731
1876,12260
1877,6852
1878,7900
1879,930
1880,3066
1881,5285
1882,16319
1883,5302
1884,2526
1885,593
1886,1061
1887,1845
1888,527
1889,873
1890,11975
1891,5158
1892,755
1893,2024
1894,513
1895,6098
1896,992
1897,3078
1898,2760
1899,3311
1900,905
1901,1139
1902,5832
1903,506
1904,4851
1905,9881
1906,2857
1907,1024
1908,7927
1909,649
1910,1365
1911,8674
1912,8969
1913,16819
1914,1186
1915,4686
1916,10427
1917,17066
1918,544
1919,16466
1920,2266
1921,990
1922,1605
1923,1850
1924,3901
1925,5599
1926,2889
1927,5649
1928,1410
1929,1173
1930,1074
1931,802
1932,2626
1933,740
1934,2753
1935,3888
1936,5398
1937,1431
1938,765
1939,1385
1940,1006
1941,4183
1942,1122
1943,2757
1944,4207
1945,911
1946,3911
1947,3950
1948,530
1949,4008
1950,1199
1951,561
1952,1394
1953,1034
1954,847
1955,2549
1956,1443
1957,3447
1958,1121
1959,527
1960,4805
1961,926
1962,698
1963,3251
1964,7372
1965,2513
1966,6604
1967,452
1968,2582
1969,14625
1970,2631
1971,776
1972,4932
1973,1042
1974,8854
1975,1305
1976,1123
1977,4183
1978,945
1979,631
1980,5831
1981,625
1982,1031
1983,1031
1984,576
1985,4153
1986,1786
1987,1752
1988,18678
1989,684
1990,6133
1991,12529
1992,730
1993,8928
1994,1179
1995,5621
1996,5797
1997,5699
1998,15152
1999,2411
2000,2079
2001,1433
2002,7657
2003,1668
2004,1561
2005,868
2006,723
2007,1030
2008,8511
2009,684
2010,1279
2011,485
2012,1017
2013,4101
2014,4663
2015,2768
2016,2314
2017,5232
2018,4133
2019,5702
2020,2184
2021,1557
2022,6109
2023,710
2024,5826
2025,15312
2026,912
2027,8735
2028,698
2029,844
2030,904
2031,4643
2032,741
2033,6653
2034,5055
2035,709
2036,7338
2037,605
2038,15175
2039,979
2040,1654
2041,2668
2042,5795
2043,4178
2044,947
2045,1956
2046,6215
2047,683
2048,911
2049,1218
2050,789
2051,5484
2052,1263
2053,1210
2054,10020
2055,4550
2056,468
2057,4333
2058,2185
2059,4626
2060,1230
2061,421
2062,1446
2063,529
2064,9413
2065,9261
2066,3043
2067,4989
2068,561
2069,550
2070,5804
2071,5154
2072,9576
2073,648
2074,6720
2075,15153
2076,1082
2077,3284
2078,480
2079,1069
2080,11180
2081,807
2082,5182
2083,1749
2084,4419
2085,5410
2086,647
2087,12021
2088,12923
2089,4064
2090,2312
2091,16801
2092,2088
2093,1061
2094,5655
2095,775
2096,1333
2097,3427
2098,2541
2099,2749
2100,8879
2101,4274
2102,12400
2103,465
2104,4459
2105,1607
2106,5987
2107,5505
2108,3064
2109,18710
2110,3360
2111,3774
2112,605
2113,918
2114,3557
2115,1382
2116,805
2117,3265
2118,540
2119,1673
2120,4414
2121,440
2122,1825
2123,18531
2124,562
2125,1814
2126,1015
2127,7701
2128,802
2129,8167
2130,14593
2131,669
2132,432
2133,434
2134,8977
2135,1040
2136,1892
2137,5304
2138,764
2139,447
2140,4943
2141,812
2142,12655
2143,12654
2144,1046
2145,7324
2146,573
2147,1175
2148,1046
2149,1439
2150,8732
2151,861
2152,3258
2153,16116
2154,5860
2155,5378
2156,739
2157,2737
2158,4441
2159,5042
2160,8705
2161,14236
2162,972
2163,2054
2164,15140
2165,4284
2166,12068
2167,876
2168,1624
2169,910
2170,1384
2171,4113
2172,4218
2173,2782
2174,3282
2175,434
2176,6340
2177,4029
2178,4231
2179,3568
2180,487
2181,2634
2182,897
2183,10113
2184,2729
2185,364
2186,540
2187,4535
2188,3322
2189,1875
2190,2587
2191,7047
2192,1651
2193,505
2194,3629
2195,593
2196,6366
2197,1624
2198,2061
2199,825
2200,1986
2201,878
2202,485
2203,11954
2204,16294
2205,1076
2206,13849
2207,3996
2208,1352
2209,4969
2210,13247
2211,8072
2212,15498
2213,3198
2214,1637
2215,505
2216,5132
2217,3962
2218,816
2219,1720
2220,993
2221,9483
2222,2434
2223,1828
2224,2042
2225,9414
2226,696
2227,1752
2228,17162
2229,5780
2230,1654
2231,2329
2232,5551
2233,1438
2234,921
2235,2403
2236,13397
2237,2878
2238,3556
2239,6857
2240,5466
2241,4808
2242,3672
2243,675
2244,681
2245,5264
2246,1081
2247,2700
2248,1781
2249,12829
2250,2514
2251,6729
2252,6604
2253,12016
2254,746
2255,2852
2256,5620
2257,743
2258,802
2259,5572
2260,1546
2261,8080
2262,1593
2263,4984
2264,15030
2265,982
2266,5914
2267,1446
2268,490
2269,1150
2270,3882
2271,2815
2272,2605
2273,10476
2274,17986
2275,948
2276,3206
2277,645
2278,1829
2279,5551
2280,4182
2281,4665
2282,1041
2283,889
2284,854
2285,3775
2286,1992
2287,2726
2288,907
2289,10333
2290,12576
2291,10085
2292,678
2293,3666
2294,595
2295,4494
2296,725
2297,957
2298,430
2299,1002
2300,978
2301,1235
2302,698
2303,761
2304,2095
2305,3360
2306,1806
2307,2569
2308,747
2309,1764
2310,3075
2311,1067
2312,6237
2313,12379
2314,6097
2315,3726
2316,1624
2317,561
2318,411
2319,904
2320,2400
2321,702
2322,592
2323,943
2324,2401
2325,3084
2326,4455
2327,755
2328,5518
2329,756
2330,5914
2331,12494
2332,693
2333,7644
2334,1264
2335,1041
2336,6398
2337,4420
2338,686
2339,684
2340,3001
2341,4853
2342,1316
2343,1689
2344,1080
2345,12288
2346,956
2347,2213
2348,5743
2349,1879
2350,3665
2351,477
2352,1555
2353,710
2354,446
2355,1815
2356,625
2357,5074
2358,3342
2359,1134
2360,4036
2361,3847
2362,1238
2363,2423
2364,1664
2365,982
2366,692
2367,1435
2368,799
2369,10567
2370,1948
2371,3976
2372,3250
2373,1089
2374,544
2375,778
2376,589
2377,7341
2378,1149
2379,449
2380,4692
2381,614
2382,7521
2383,5511
2384,4851
2385,7191
2386,5113
2387,1424
2388,1151
2389,3838
2390,2732
2391,4942
2392,4198
2393,2614
2394,3394
2395,6458
2396,798
2397,1441
2398,6487
2399,4692
2400,7090
2401,8220
2402,5139
2403,701
2404,841
2405,1068
2406,3077
2407,5255
2408,6887
2409,5947
2410,743
2411,6334
2412,4498
2413,2159
2414,716
2415,5546
2416,2274
2417,2500
2418,3052
2419,2959
2420,972
2421,2109
2422,3074
2423,2822
2424,1129
2425,11705
2426,1689
2427,1264
2428,3966
2429,4273
2430,1812
2431,2337
2432,14386
2433,2737
2434,608
2435,4201
2436,5036
2437,658
2438,3438
2439,4185
2440,2169
2441,5292
2442,5582
2443,7897
2444,754
2445,8239
2446,2923
2447,1169
2448,8808
2449,5618
2450,17393
2451,1033
2452,3446
2453,8005
2454,15261
2455,5301
2456,2469
2457,1080
2458,652
2459,10523
2460,2376
2461,648
2462,1227
2463,11815
2464,844
2465,2572
2466,2792
2467,11263
2468,6355
2469,696
2470,6215
2471,910
2472,668
2473,658
2474,2553
2475,2920
2476,605
2477,3234
2478,2937
2479,2897
2480,698
2481,7816
2482,462
2483,734
2484,891
2485,589
2486,854
2487,2590
2488,3105
2489,965
2490,3112
2491,828
2492,591
2493,1569
2494,3555
2495,6022
2496,1191
2497,1282
2498,1031
2499,7409
2500,776
2501,4502
2502,3966
2503,732
2504,5939
2505,4711
2506,1052
2507,4566
2508,5740
2509,1882
2510,666
2511,596
2512,941
2513,1737
2514,530
2515,1593
2516,8146
2517,802
2518,6217
2519,13825
2520,1631
2521,847
2522,1061
2523,14300
2524,5501
2525,6716
2526,1783
2527,683
2528,867
2529,758
2530,1546
2531,2321
2532,7726
2533,621
2534,2243
2535,3205
2536,9176
2537,872
2538,3136
2539,5347
2540,4363
2541,573
2542,4484
2543,4430
2544,2452
2545,1754
2546,1429
2547,7089
2548,534
2549,2570
2550,8736
2551,4584
2552,2937
2553,4779
2554,942
2555,7550
2556,1575
2557,9471
2558,394
2559,707
2560,3445
2561,5779
2562,802
2563,3798
2564,1229
2565,1998
2566,3704
2567,13872
2568,4770
2569,816
2570,905
2571,4241
2572,722
2573,3303
2574,492
2575,2285
2576,1077
2577,693
2578,4764
2579,13554
2580,732
2581,984
2582,1061
2583,2270
2584,2671
2585,4892
2586,5093
2587,13078
2588,4369
2589,14578
2590,10546
2591,5564
2592,5197
2593,3239
2594,6931
2595,6400
2596,3062
2597,2604
2598,8081
2599,914
2600,2283
2601,506
2602,4978
2603,868
2604,3644
2605,3368
2606,14071
2607,6918
2608,6091
2609,2820
2610,702
2611,1421
2612,4426
2613,11565
2614,478
2615,7397
2616,1361
